player,country,games,win_rate,kda,avg_kills,avg_deaths,avg_assists,csm,gpm,kp%,dmg%,dpm,vspm,avg_wpm,avg_wcpm,avg_vwpm,gd@15,csd@15,xpd@15,fb_%,fb_victim,penta_kills,solo_kills
Kaymin,DE,9,0.556,4.0,6.0,3.7,8.7,7.4,402,0.6970000000000001,26.5,787,0.83,0.43,0.1,0.16,-36,-6,-60,0.444,0.222,0,5
Keduii,DE,6,0.833,7.1,7.0,2.0,7.2,9.7,476,0.737,30.9,885,1.17,0.44,0.34,0.11,-23,-1,280,0.33299999999999996,0.0,0,0
Keine,KR,5,0.4,4.6,4.0,2.2,6.2,8.8,401,0.746,26.7,734,0.88,0.35,0.19,0.19,247,6,247,0.0,0.2,0,1
Kellin,KR,13,0.231,1.9,0.6,4.2,7.4,0.9,231,0.7440000000000001,9.3,236,3.14,1.8,0.31,0.57,-212,-2,-287,0.154,0.154,0,0
Kemish,KR,11,0.182,2.4,2.7,3.5,5.7,7.6,363,0.732,27.0,723,1.13,0.33,0.26,0.22,-351,-7,35,0.273,0.0,0,3
Kensei,IT,7,0.14300000000000002,1.3,1.1,4.3,4.3,4.8,298,0.807,14.7,266,1.19,0.32,0.26,0.26,-1078,-33,-1486,0.14300000000000002,0.14300000000000002,0,0
Keria,KR,13,0.6920000000000001,4.5,1.1,2.7,11.2,1.0,266,0.843,9.4,241,3.59,2.07,0.34,0.61,352,-4,94,0.846,0.0,0,1
Kiaya,VN,10,0.5,3.5,2.4,2.4,6.0,8.0,395,0.55,23.9,597,1.07,0.49,0.15,0.18,99,-1,-187,0.2,0.2,0,5
Kice,KR,11,0.182,2.3,0.4,3.6,7.8,1.0,233,0.7659999999999999,6.8,166,3.61,1.87,0.47,0.55,-170,-5,-419,0.455,0.091,0,0
Kiin,KR,11,0.636,3.6,3.5,2.7,6.3,7.7,402,0.647,21.7,662,1.16,0.4,0.24,0.19,414,8,448,0.091,0.182,0,1
Kiki,FR,6,0.33299999999999996,2.8,2.0,3.8,8.8,5.6,342,0.732,10.8,281,1.27,0.25,0.33,0.21,-96,0,62,0.16699999999999998,0.0,0,0
Kikis,PL,7,0.857,7.4,3.1,1.6,8.4,7.3,387,0.762,15.5,433,1.26,0.17,0.3,0.11,495,18,949,0.5710000000000001,0.0,0,1
Kio,SK,10,0.8,5.4,3.5,2.4,9.4,7.9,415,0.609,22.2,685,0.93,0.5,0.13,0.19,710,22,1068,0.2,0.0,0,5
Kireas,TR,1,1.0,0.0,1.0,0.0,15.0,5.7,341,0.727,14.1,415,1.36,0.26,0.39,0.26,104,-1,-475,0.0,0.0,0,0
Kisee,AU,6,0.33299999999999996,2.8,2.5,2.7,4.8,8.9,406,0.647,24.2,653,1.22,0.39,0.32,0.19,-318,-4,-351,0.0,0.0,0,2
Knight,CN,6,1.0,10.1,5.8,1.2,6.0,9.2,464,0.655,28.4,769,1.26,0.32,0.31,0.15,-70,0,0,0.0,0.0,0,0
Kodie,nan,3,0.0,0.3,0.0,5.3,1.7,1.4,219,0.25,11.6,164,2.46,1.27,0.22,0.2,-887,1,-288,0.33299999999999996,0.33299999999999996,0,0
Kofte,TR,8,0.375,2.4,2.8,3.0,4.5,8.6,386,0.575,26.4,572,0.87,0.43,0.14,0.16,-629,-8,-392,0.25,0.0,0,1
Kokos,PL,10,0.4,3.1,4.3,3.9,7.6,6.5,367,0.672,19.0,552,1.04,0.2,0.17,0.17,197,8,134,0.2,0.1,0,1
Koldo,ES,10,0.4,3.2,2.4,3.1,7.5,5.9,332,0.7120000000000001,14.1,336,1.47,0.38,0.37,0.28,-224,-3,-239,0.2,0.0,0,1
Kozi,PL,6,0.5,3.5,3.0,2.2,4.5,7.7,394,0.47200000000000003,21.3,629,0.91,0.49,0.11,0.19,696,3,642,0.16699999999999998,0.16699999999999998,0,2
Kratos,VN,9,0.778,3.3,1.9,2.2,5.4,7.8,381,0.396,18.2,533,1.01,0.36,0.19,0.19,289,9,-14,0.0,0.111,0,4
Krimson,FR,8,0.375,3.1,3.5,3.6,7.6,6.0,353,0.6859999999999999,16.7,401,1.18,0.27,0.28,0.2,445,-1,-12,0.375,0.0,0,0
Kryze,SE,7,0.5710000000000001,4.0,2.7,2.6,7.6,7.8,388,0.6559999999999999,24.9,634,1.07,0.4,0.23,0.12,590,29,900,0.5710000000000001,0.14300000000000002,0,2
Kuri,KR,6,0.5,3.7,0.5,3.5,12.3,1.1,249,0.8390000000000001,7.2,202,3.78,2.05,0.34,0.5,-8,0,-67,0.33299999999999996,0.0,0,1
Kuroneel,FR,8,0.875,5.9,5.8,2.1,6.8,9.2,474,0.606,27.8,825,0.65,0.26,0.13,0.04,-122,1,-155,0.375,0.0,0,5
Kyeahoo,KR,11,0.909,14.2,4.9,1.0,9.3,8.7,442,0.754,31.0,875,1.03,0.41,0.18,0.19,208,7,188,0.182,0.0,0,4
Labrov,GR,9,0.667,3.5,1.2,3.3,10.3,0.9,261,0.7090000000000001,6.7,168,3.43,1.57,0.43,0.42,-15,-2,-65,0.33299999999999996,0.222,0,1
Lancer,KR,12,0.75,4.5,4.1,2.5,7.3,8.2,423,0.522,21.2,656,1.15,0.46,0.17,0.26,512,8,479,0.083,0.16699999999999998,0,6
Larssen,SE,9,0.111,2.2,2.0,2.8,4.2,8.5,373,0.5870000000000001,27.6,554,0.81,0.36,0.14,0.11,-16,-2,40,0.111,0.0,0,0
Lauxio,SI,3,1.0,9.2,0.3,1.7,15.0,1.1,267,0.6559999999999999,6.8,199,2.72,1.39,0.23,0.48,123,3,521,0.0,0.0,0,0
LazyFeel,VN,18,0.667,4.2,4.2,2.4,5.9,9.1,431,0.7140000000000001,25.4,656,1.06,0.37,0.31,0.1,-308,-4,-170,0.222,0.222,0,0
LeB,BG,5,0.8,6.1,1.6,1.4,7.0,6.8,367,0.6659999999999999,16.6,441,1.39,0.21,0.37,0.17,-74,2,177,0.8,0.0,0,0
Leave,CN,4,0.75,3.8,6.3,3.0,5.3,9.1,454,0.698,28.2,713,1.26,0.35,0.37,0.1,373,0,0,0.0,0.0,0,0
Legolas,ES,10,0.4,3.1,4.6,2.7,3.7,9.3,437,0.607,27.5,704,0.91,0.31,0.24,0.1,276,1,164,0.3,0.0,0,1
Lehends,KR,13,0.5379999999999999,2.6,2.0,3.8,7.8,1.1,257,0.713,8.1,207,3.45,1.99,0.34,0.63,-36,3,156,0.6920000000000001,0.077,0,1
Lekcyc,RU,8,0.625,6.7,0.9,2.0,12.5,1.2,264,0.7759999999999999,6.6,174,3.49,1.58,0.51,0.4,305,3,312,0.375,0.0,0,1
Leks,TR,8,0.25,2.0,3.4,3.5,3.8,7.7,378,0.622,23.3,516,0.73,0.37,0.08,0.13,-111,4,88,0.0,0.375,0,1
Lele,CN,8,0.5,2.4,0.8,4.0,9.0,1.0,238,0.733,7.2,157,3.42,1.81,0.39,0.57,-26,0,0,0.0,0.0,0,0
Lens,TR,3,0.667,6.5,8.0,2.0,5.0,9.4,494,0.736,26.5,714,0.65,0.26,0.21,0.06,261,-4,292,0.0,0.0,0,2
Leny,FR,8,0.25,1.7,1.5,3.6,4.5,7.4,358,0.524,18.6,458,0.82,0.42,0.08,0.07,248,-2,214,0.0,0.25,0,3
Leo D Aras,GR,7,0.0,1.4,0.7,5.0,6.3,1.0,230,0.589,8.7,221,2.68,1.32,0.29,0.26,-536,3,-68,0.28600000000000003,0.14300000000000002,0,0
LeoLeCargo,FR,9,0.33299999999999996,1.8,0.7,5.3,9.1,0.9,242,0.8390000000000001,8.0,193,2.89,1.49,0.21,0.47,-243,-2,-326,0.222,0.111,0,0
Leon,DE,8,0.625,2.9,0.6,4.6,12.8,1.0,261,0.748,6.6,181,3.27,1.75,0.34,0.47,-44,1,-109,0.375,0.125,0,0
Levi,VN,10,0.5,4.6,3.3,2.5,8.2,6.9,381,0.773,20.2,491,1.4,0.3,0.32,0.25,27,8,521,0.3,0.0,0,2
Levy,KR,6,0.0,1.1,2.7,4.5,2.3,8.6,378,0.5660000000000001,23.7,512,1.24,0.45,0.29,0.18,-184,-8,-162,0.16699999999999998,0.33299999999999996,0,0
Licorice,CA,5,0.2,1.6,1.6,3.0,3.2,7.2,349,0.515,20.6,474,0.86,0.36,0.15,0.1,-254,-16,-222,0.2,0.0,0,1
Lider,NO,6,0.667,2.5,4.2,4.3,6.8,8.8,449,0.6859999999999999,27.4,776,0.77,0.32,0.17,0.06,560,18,373,0.16699999999999998,0.0,0,2
Life,KR,15,0.267,2.4,0.5,3.5,8.0,1.0,233,0.78,8.0,196,3.43,1.85,0.41,0.52,-16,1,-107,0.33299999999999996,0.0,0,0
Light,CN,7,0.857,6.5,5.0,1.7,6.1,9.4,472,0.627,28.4,739,1.27,0.36,0.41,0.09,610,0,0,0.0,0.0,0,0
Lilipp,DE,6,0.667,2.8,3.2,5.0,11.0,1.2,298,0.688,12.6,422,3.59,1.56,0.5,0.46,389,-4,286,0.33299999999999996,0.16699999999999998,0,2
Limit,HR,5,0.8,4.5,0.6,2.4,10.2,1.0,263,0.8240000000000001,5.6,150,3.63,1.79,0.39,0.45,-211,2,14,0.2,0.0,0,0
Lindgarde,SE,10,0.5,4.0,3.5,2.7,7.3,9.0,427,0.752,29.5,844,0.63,0.27,0.17,0.02,-150,6,10,0.5,0.2,0,1
Linfeng,CN,8,0.25,2.2,3.0,3.4,4.5,7.7,370,0.583,24.5,581,0.88,0.44,0.12,0.17,-441,0,0,0.0,0.0,0,0
Lira,nan,2,0.0,2.4,0.5,2.5,5.5,5.9,303,0.75,11.6,318,1.62,0.58,0.33,0.53,-520,-11,-536,0.5,0.0,0,0
Lixo,ME,3,0.0,2.5,0.3,0.7,1.3,9.6,362,0.45,28.4,517,0.53,0.37,0.06,0.09,-658,-4,-385,0.0,0.0,0,0
Loading,TR,10,0.8,4.2,1.8,2.4,8.2,5.6,320,0.5579999999999999,17.8,520,0.72,0.32,0.08,0.11,-553,-12,-472,0.1,0.1,0,2
Lofti,SE,6,0.33299999999999996,2.6,3.5,3.2,4.8,7.6,374,0.5670000000000001,25.8,701,0.81,0.4,0.12,0.15,-184,-2,125,0.0,0.0,0,0
Loki,KR,6,0.667,3.5,4.7,2.7,4.7,8.5,437,0.609,23.1,547,1.16,0.44,0.19,0.23,93,-3,175,0.33299999999999996,0.0,0,0
Lonely,KR,11,0.182,1.2,1.5,4.2,3.3,7.3,340,0.42100000000000004,20.7,488,1.0,0.45,0.17,0.19,-486,-6,-267,0.0,0.091,0,4
Loopy,KR,9,0.111,1.3,0.1,4.0,5.1,1.0,230,0.743,8.2,170,3.33,1.63,0.39,0.54,-146,1,-15,0.444,0.111,0,0
Lospa,KR,10,0.7,3.7,0.5,3.1,10.9,1.0,263,0.698,6.8,180,3.49,1.96,0.38,0.53,248,1,258,0.5,0.2,0,0
Lot,TR,9,0.556,3.5,2.9,2.4,5.7,7.4,370,0.512,18.1,529,0.98,0.28,0.22,0.12,47,-1,-126,0.0,0.111,0,2
Lothen,PL,4,1.0,12.8,8.3,1.5,11.0,9.3,490,0.759,29.9,981,0.86,0.27,0.28,0.05,641,7,109,0.75,0.0,0,2
Lucid,KR,14,0.7140000000000001,6.1,3.6,1.9,7.7,6.6,376,0.728,15.9,440,1.54,0.35,0.35,0.33,412,9,384,0.214,0.071,0,0
Lucker,PL,4,0.0,1.5,2.0,3.8,3.5,7.9,360,0.828,31.2,662,0.7,0.28,0.19,0.0,-288,0,100,0.0,0.5,0,0
Lucy,KR,10,0.2,2.3,3.2,3.3,4.4,8.3,389,0.629,28.4,714,1.05,0.36,0.27,0.13,-181,-5,-379,0.4,0.0,0,2
Lulas,PT,9,0.556,4.3,2.3,2.9,10.1,5.3,330,0.606,12.8,377,1.12,0.22,0.25,0.16,-878,-11,-714,0.111,0.0,0,2
Luon,KR,9,0.111,1.8,0.2,4.0,6.9,1.1,228,0.597,8.4,185,2.98,1.59,0.3,0.46,-321,4,47,0.222,0.0,0,0
Lurox,DE,6,0.667,3.8,2.0,3.5,11.3,5.6,340,0.738,18.2,536,1.49,0.29,0.37,0.27,-200,0,-143,0.5,0.16699999999999998,0,0
Lyncas,LT,9,0.556,5.8,2.1,1.9,8.8,5.5,332,0.752,14.9,395,1.43,0.36,0.33,0.28,-270,-17,-624,0.444,0.0,0,2
Lyonz,AR,5,0.2,2.5,0.8,2.6,5.6,1.2,227,0.675,7.3,181,3.47,1.8,0.43,0.45,14,4,-268,0.2,0.2,0,0
MAT,FR,8,0.125,1.3,0.6,3.6,4.0,6.2,298,0.457,14.9,334,0.72,0.37,0.07,0.13,-742,-20,-854,0.125,0.0,0,0
Macaquino,ES,9,0.111,2.7,2.0,2.8,5.6,8.0,365,0.7809999999999999,31.8,766,0.9,0.39,0.15,0.15,-339,-15,-254,0.222,0.0,0,1
Mafro,HR,6,1.0,7.1,2.5,1.8,10.5,6.5,395,0.741,15.6,461,0.84,0.15,0.17,0.1,470,6,345,0.5,0.0,0,0
Malrang,KR,9,0.111,3.2,2.3,2.7,6.1,5.2,307,0.818,16.5,340,1.44,0.3,0.35,0.25,-181,-6,-267,0.444,0.111,0,0
Manaty,FR,10,0.8,5.0,4.3,3.4,12.6,6.4,398,0.7609999999999999,17.3,521,1.28,0.31,0.22,0.31,217,10,542,0.3,0.1,1,1
Marble,JP,9,0.111,2.8,3.0,2.3,3.6,9.1,401,0.755,33.5,753,1.08,0.45,0.23,0.15,-170,3,358,0.222,0.111,0,2
Markoon,NL,7,0.5710000000000001,5.7,1.7,2.0,9.7,5.9,338,0.784,14.0,359,1.12,0.24,0.24,0.2,-120,-4,-80,0.429,0.0,0,0
Marky,ES,10,0.6,2.8,3.2,3.1,5.6,7.7,391,0.557,23.4,631,0.95,0.39,0.11,0.19,-54,-1,-198,0.2,0.2,0,2
MarrowOoze,RS,3,1.0,7.3,8.0,2.3,9.0,7.6,463,0.705,29.1,866,0.67,0.33,0.1,0.01,631,3,459,0.0,0.33299999999999996,0,2
Marth,AT,7,0.5710000000000001,4.7,5.3,2.3,5.4,9.3,451,0.573,28.7,739,0.71,0.32,0.16,0.07,-119,-1,556,0.28600000000000003,0.0,0,1
Marvin,BR,4,0.0,3.0,3.5,2.0,2.5,8.7,392,0.743,26.7,521,0.91,0.43,0.23,0.22,-1072,-18,-724,0.25,0.0,0,1
Massu,CA,5,0.6,4.3,4.8,2.2,4.6,8.7,426,0.6940000000000001,23.5,598,0.91,0.33,0.23,0.09,393,0,457,0.0,0.0,0,1
MathisV,FR,8,0.375,3.7,3.6,3.0,7.4,7.8,391,0.598,25.9,740,1.01,0.41,0.19,0.24,-603,-10,-255,0.0,0.125,0,1
Matias,FR,6,0.16699999999999998,2.3,2.8,3.7,5.5,8.3,380,0.7040000000000001,19.6,539,1.28,0.38,0.39,0.14,-782,-11,-444,0.5,0.0,0,0
Matislaw,PL,5,0.4,3.2,2.6,2.6,5.6,8.9,411,0.626,30.6,787,0.94,0.33,0.17,0.12,13,1,481,0.2,0.0,0,1
MattyNarcy,nan,7,0.5710000000000001,2.9,0.9,3.6,9.4,1.0,256,0.7290000000000001,9.1,213,2.85,1.52,0.23,0.41,-12,3,367,0.28600000000000003,0.0,0,1
Mauki,AT,6,0.33299999999999996,4.5,4.0,2.3,6.5,8.8,431,0.746,29.6,787,1.1,0.39,0.23,0.05,168,3,238,0.16699999999999998,0.16699999999999998,0,0
Maxi,DK,1,1.0,7.5,4.0,2.0,11.0,6.7,386,0.6,28.6,1067,0.76,0.4,0.08,0.03,10,-32,-1181,1.0,0.0,0,1
Maynter,UA,9,0.556,4.2,3.6,2.2,5.7,7.3,385,0.54,22.3,636,0.98,0.31,0.17,0.14,290,4,179,0.0,0.0,0,1
MeLoNiK,PL,8,0.25,2.2,4.0,4.1,5.0,7.7,394,0.58,30.3,874,0.78,0.38,0.09,0.06,173,9,174,0.0,0.375,0,2
Mentos,GR,10,0.6,3.8,3.2,2.9,7.9,7.1,371,0.48700000000000004,20.5,539,0.81,0.26,0.2,0.1,-62,-2,-57,0.0,0.3,0,2
Mercy9,TR,8,0.5,4.0,3.9,2.6,6.8,8.8,407,0.6679999999999999,26.7,643,0.9,0.26,0.26,0.12,-304,-3,-302,0.0,0.0,0,5
Mersa,GR,7,0.5710000000000001,3.6,1.0,3.4,11.3,0.9,250,0.7879999999999999,6.2,167,3.55,2.06,0.37,0.53,190,0,-112,0.28600000000000003,0.0,0,0
Mietek,PL,9,0.556,3.7,4.2,3.2,7.7,7.6,397,0.5670000000000001,25.0,746,0.63,0.27,0.09,0.05,-372,-3,21,0.0,0.0,0,3
Mihile,KR,8,0.5,2.1,2.6,2.8,3.1,8.9,405,0.434,21.1,533,1.0,0.37,0.18,0.17,499,19,846,0.0,0.25,0,3
Mikyx,SI,9,0.889,4.4,0.8,3.3,13.8,1.0,276,0.8170000000000001,8.1,243,3.73,1.86,0.45,0.46,-1,0,55,0.33299999999999996,0.111,0,0
Milan,JP,3,0.667,5.2,3.3,3.3,14.0,8.4,428,0.752,30.1,794,1.29,0.41,0.41,0.1,217,3,281,0.0,0.33299999999999996,0,0
Miniduke,ES,10,0.7,2.7,4.1,3.4,5.2,8.5,424,0.5529999999999999,25.9,679,1.06,0.32,0.29,0.13,98,-2,312,0.3,0.0,0,6
Minous,KR,1,0.0,3.2,1.0,6.0,18.0,0.8,248,0.792,5.9,247,3.45,1.54,0.43,0.43,703,-4,195,1.0,0.0,0,0
Mir,KR,9,0.111,2.0,2.6,3.7,4.9,6.5,351,0.7440000000000001,14.3,328,1.48,0.4,0.35,0.34,-391,-9,-640,0.33299999999999996,0.222,0,0
Mireu,KR,7,0.7140000000000001,3.6,4.4,2.9,5.9,8.6,432,0.588,27.5,832,0.87,0.24,0.22,0.15,77,13,145,0.28600000000000003,0.0,0,2
Mis,PL,8,0.25,2.1,2.6,3.5,4.8,9.6,422,0.636,30.8,719,0.76,0.24,0.24,0.02,-661,2,-98,0.125,0.0,0,0
Mishi,SE,8,0.5,4.2,4.6,2.5,5.9,9.2,434,0.605,24.4,710,1.07,0.33,0.31,0.12,192,7,486,0.25,0.0,0,0
Missing,CN,8,0.75,3.0,0.6,3.5,9.9,1.1,261,0.6629999999999999,6.5,197,3.45,2.05,0.37,0.56,-4,0,0,0.0,0.0,0,0
Moham,KR,8,0.25,2.4,0.6,3.5,7.8,1.4,250,0.691,9.5,211,3.97,1.81,0.61,0.53,81,0,0,0.0,0.0,0,0
Morgan,KR,14,0.28600000000000003,3.0,3.4,2.9,5.1,8.1,392,0.637,19.9,474,1.16,0.38,0.25,0.23,124,-1,-16,0.071,0.214,0,2
Morttheus,BR,6,0.33299999999999996,4.1,4.5,2.3,5.0,9.5,444,0.728,33.7,925,1.24,0.33,0.41,0.11,139,5,-340,0.16699999999999998,0.0,0,0
MrFreezed,EE,6,0.16699999999999998,3.0,6.3,3.2,3.2,8.9,442,0.722,29.7,731,0.45,0.21,0.11,0.02,65,1,-54,0.5,0.0,0,0
MrPhant0m,GR,9,0.444,4.2,6.1,2.9,6.1,8.9,447,0.669,29.6,835,0.79,0.28,0.2,0.05,211,6,398,0.222,0.222,0,3
Mrozku,PL,8,0.25,2.4,3.4,3.6,5.4,8.6,402,0.616,23.2,661,0.89,0.34,0.19,0.11,471,9,147,0.125,0.0,0,1
Mxe,TR,8,0.375,1.9,0.4,4.8,8.8,1.0,236,0.72,8.4,185,3.52,1.78,0.45,0.53,-62,0,-241,0.5,0.125,0,0
Myrtus,FR,4,0.0,0.8,0.5,6.5,4.5,1.3,228,0.7929999999999999,10.7,229,3.05,1.45,0.48,0.38,-300,8,96,0.25,0.0,0,0
Myrwn,ES,9,0.667,3.6,3.2,2.3,5.2,7.8,404,0.509,23.3,703,0.87,0.28,0.2,0.12,272,-1,-63,0.222,0.0,0,2
Mystiques,PL,8,0.25,2.0,0.6,4.3,7.8,1.0,225,0.738,5.5,125,3.05,1.6,0.28,0.38,-190,4,267,0.125,0.125,0,0
Naak Nako,TR,9,0.556,1.9,2.7,3.2,3.6,8.2,395,0.44299999999999995,23.9,652,0.88,0.39,0.11,0.16,-153,-5,-161,0.111,0.0,0,1
Nafkelah,ME,8,0.625,8.2,4.6,1.6,8.6,8.3,428,0.7,31.1,788,0.84,0.39,0.15,0.12,640,11,305,0.25,0.0,0,2
Namgung,KR,11,0.182,1.7,0.5,5.3,8.5,1.0,236,0.733,7.2,194,3.82,2.05,0.47,0.59,-117,-4,-320,0.364,0.273,0,0
Nano,AT,5,0.6,4.7,4.4,2.2,6.0,9.2,451,0.643,26.7,611,1.12,0.36,0.25,0.19,512,0,20,0.2,0.2,0,3
Nasut,PL,7,0.0,1.0,2.4,7.1,5.0,5.7,332,0.722,19.0,482,0.75,0.1,0.17,0.04,-398,-2,-58,0.429,0.14300000000000002,0,2
Nemesis,SI,6,1.0,11.3,2.5,1.0,8.8,8.5,418,0.601,20.3,538,0.66,0.21,0.18,0.01,232,1,-22,0.16699999999999998,0.0,0,0
Nenad,RS,2,0.5,2.4,3.0,3.5,5.5,7.4,384,0.597,21.1,540,0.63,0.26,0.14,0.07,513,1,284,0.5,0.0,0,0
Neon,SK,8,0.5,6.1,6.9,2.4,7.5,9.5,456,0.75,34.7,904,1.06,0.35,0.33,0.11,984,12,487,0.625,0.0,0,2
Neramin,TR,10,0.6,4.8,6.8,2.8,6.6,7.7,441,0.644,24.8,684,0.43,0.18,0.12,0.02,297,-2,225,0.3,0.0,0,0
Niceguyben,DE,6,0.33299999999999996,1.7,2.8,4.2,4.3,8.2,402,0.43799999999999994,24.4,698,0.67,0.3,0.07,0.06,462,5,830,0.16699999999999998,0.0,0,3
NightSlayer,UA,5,0.6,4.6,2.4,1.8,5.8,7.8,384,0.501,17.4,402,0.78,0.18,0.19,0.06,-297,-9,-286,0.0,0.0,0,3
Nikolex,GR,10,0.6,2.5,2.0,4.4,8.8,5.1,320,0.494,23.5,378,1.05,0.22,0.23,0.16,34,2,96,0.2,0.0,0,1
Nille,FI,8,0.625,5.8,3.6,1.6,5.8,7.8,416,0.489,21.0,528,0.82,0.46,0.09,0.2,629,12,647,0.375,0.0,0,3
Noah,KR,9,0.556,4.3,4.9,2.6,6.1,9.6,449,0.7390000000000001,31.9,900,0.9,0.38,0.25,0.1,-407,0,325,0.33299999999999996,0.111,0,1
Nomi,NO,5,0.6,8.1,7.6,1.6,5.4,8.8,466,0.649,27.5,807,0.81,0.26,0.29,0.0,515,-1,-241,0.2,0.2,0,1
Noway,DE,6,0.833,4.8,4.2,2.8,9.5,8.5,420,0.5489999999999999,26.4,886,0.83,0.41,0.09,0.14,52,9,195,0.0,0.0,0,0
Nsurr,FR,8,0.375,2.4,1.4,5.5,11.9,1.1,252,0.8140000000000001,7.0,185,3.31,1.63,0.45,0.4,-223,-1,-185,0.125,0.0,0,0
NuQ,TR,8,0.5,2.0,2.8,3.9,4.9,7.5,387,0.397,22.2,620,1.07,0.43,0.16,0.16,268,0,195,0.0,0.0,0,0
Nyx,ES,6,0.667,4.2,3.7,3.0,8.8,6.4,380,0.644,14.9,437,1.45,0.26,0.4,0.22,242,8,189,0.33299999999999996,0.0,0,0
OMON,CZ,6,0.833,5.2,4.5,2.3,7.7,8.9,426,0.596,22.2,648,1.05,0.3,0.3,0.1,-238,-2,-31,0.0,0.16699999999999998,0,2
ON,CN,6,1.0,6.5,0.3,2.0,12.7,1.2,276,0.73,7.5,204,4.02,1.93,0.58,0.59,159,0,0,0.0,0.0,0,0
Obstinatus,PT,8,0.5,2.9,0.5,3.9,10.9,1.0,245,0.695,7.0,204,3.39,1.61,0.38,0.45,270,-2,-15,0.25,0.125,0,0
Oddielan,PE,5,0.2,2.2,0.6,3.0,6.0,6.6,327,0.664,11.3,271,1.22,0.29,0.27,0.25,121,4,221,0.4,0.0,0,0
Oner,KR,13,0.6920000000000001,5.1,3.9,2.2,7.1,6.8,388,0.723,19.1,515,1.5,0.3,0.38,0.24,128,6,108,0.615,0.0,0,1
Ophelia,KR,8,0.125,1.7,2.5,3.3,3.1,8.5,386,0.652,28.2,662,1.08,0.45,0.24,0.18,-225,-2,-246,0.125,0.125,0,0
Oscarinin,ES,9,0.889,4.3,3.4,2.2,6.1,8.1,424,0.5539999999999999,21.8,655,0.76,0.27,0.12,0.07,436,6,504,0.111,0.222,0,1
Osman123,TR,8,0.75,3.9,4.6,3.4,8.5,6.7,392,0.685,13.8,400,1.73,0.38,0.37,0.44,243,4,130,0.5,0.125,0,2
Overpow,PL,4,0.0,2.0,0.3,2.3,4.3,7.9,343,0.615,31.9,688,0.76,0.35,0.16,0.09,-484,-5,103,0.0,0.0,0,0
PRIDE,CH,6,0.667,3.0,3.8,3.5,6.5,7.7,402,0.44799999999999995,24.8,849,0.91,0.39,0.09,0.17,508,8,268,0.0,0.0,0,8
Paduck,KR,10,1.0,10.5,6.8,1.5,8.9,8.9,463,0.7140000000000001,25.2,807,1.43,0.48,0.37,0.19,112,5,616,0.3,0.0,0,6
Paixdia,TR,8,0.5,2.8,1.4,5.1,12.8,1.0,250,0.775,6.5,170,3.66,1.96,0.46,0.65,152,2,18,0.5,0.125,0,0
Palafox,US,5,0.4,2.8,3.8,2.4,2.8,8.8,415,0.6579999999999999,28.7,660,1.11,0.47,0.18,0.17,-303,-5,-536,0.4,0.2,0,3
Pallet,GR,10,0.5,2.4,2.1,4.2,7.8,5.4,331,0.631,13.0,376,1.47,0.31,0.33,0.27,-71,-5,-228,0.2,0.1,0,0
Pangjin,KR,8,0.25,3.0,3.9,3.5,6.5,8.8,426,0.6890000000000001,23.9,679,0.95,0.32,0.25,0.05,-428,-6,38,0.25,0.0,0,2
PapiTeero,PT,7,0.429,3.0,3.9,3.0,5.1,7.4,377,0.607,23.8,656,0.74,0.24,0.11,0.08,387,1,329,0.28600000000000003,0.0,0,5
Parus,TR,9,0.444,3.4,1.3,3.4,10.3,1.1,248,0.8370000000000001,6.5,176,3.73,1.74,0.5,0.47,-38,4,-65,0.222,0.222,0,0
Passzi,HU,3,0.667,2.5,1.0,4.7,10.7,0.8,254,0.72,5.4,154,3.3,1.77,0.25,0.61,229,-2,-956,0.667,0.0,0,0
Patch,KR,8,0.5,4.6,1.3,3.1,13.3,0.9,263,0.795,6.8,189,3.38,1.7,0.38,0.54,346,-2,113,0.5,0.25,0,1
PatkicaA,RS,8,0.625,3.3,2.1,3.0,7.8,6.6,352,0.54,18.8,477,0.87,0.31,0.17,0.12,-233,-10,-310,0.0,0.25,0,1
Patrik,CZ,9,0.111,1.7,2.7,4.0,4.0,8.6,382,0.589,26.0,536,1.06,0.4,0.27,0.12,-295,-8,-469,0.33299999999999996,0.0,0,2
Pcelica,ME,2,0.0,2.7,3.5,3.5,6.0,8.2,394,0.691,31.7,639,0.78,0.34,0.18,0.08,-224,-15,-912,0.5,0.0,0,0
Peanut,KR,11,0.636,4.6,2.2,2.3,8.3,6.1,354,0.6779999999999999,15.6,403,1.55,0.33,0.43,0.26,-170,-5,-175,0.364,0.0,0,3
Peppe,GR,5,0.8,8.4,4.0,1.6,9.4,9.5,452,0.654,25.7,820,1.09,0.47,0.23,0.23,97,9,12,0.2,0.0,0,1
PerfecT,KR,13,0.5379999999999999,3.1,2.3,2.3,4.8,7.9,374,0.473,20.8,518,1.05,0.46,0.17,0.24,-195,0,-4,0.077,0.154,0,1
Perkz,HR,7,0.5710000000000001,3.9,4.3,2.3,4.6,8.2,408,0.5660000000000001,29.3,818,0.93,0.46,0.1,0.13,251,13,-30,0.0,0.28600000000000003,0,2
Pesho,MK,2,0.5,3.1,4.0,3.5,7.0,9.0,450,0.779,35.4,887,0.69,0.28,0.15,0.07,24,4,-130,0.5,0.0,0,0
Peter,KR,10,1.0,7.1,1.2,2.4,15.8,1.0,273,0.778,6.6,197,3.47,1.74,0.41,0.56,201,-1,24,0.4,0.0,0,0
